spieltag	sp_nr	user_nr	tore1	tore2
13	2	12	2	1
13	2	13	2	1
13	2	14	2	1
13	2	17	2	0
13	2	20	2	1
13	2	24	2	1
13	2	32	2	1
13	2	34	2	1
13	2	35	1	1
13	2	36	2	1
13	2	37	2	1
13	2	42	2	0
13	2	43	2	0
13	2	45	3	2
13	2	46	2	1
13	2	47	4	1
13	2	49	1	1
13	2	50	2	1
13	2	51	2	1
13	2	52	1	1
13	2	54	2	1
13	2	55	2	1
13	2	56	1	0
13	2	57	3	1
13	2	58	2	1
13	2	60	5	2
13	2	61	1	0
13	2	62	2	1
13	2	63	1	0
13	2	64	1	0
13	3	2	1	2
13	3	3	1	2
13	3	4	2	2
13	3	5	3	1
13	3	7	3	2
13	3	8	1	2
13	3	9	2	1
13	3	10	2	1
13	3	11	1	3
13	3	12	1	2
13	3	13	1	1
13	3	14	0	3
13	3	17	2	1
13	3	20	1	2
13	3	24	2	2
13	3	32	2	1
13	3	34	2	1
13	3	35	1	1
13	3	36	1	2
13	3	37	0	2
13	3	42	2	1
13	3	43	1	1
13	3	45	2	1
13	3	46	1	2
13	3	47	1	2
13	3	49	2	2
13	3	50	1	2
13	3	51	1	1
13	3	52	2	3
13	3	54	1	2
13	3	55	3	3
13	3	56	0	1
13	3	57	2	1
13	3	58	1	2
13	3	60	2	3
13	3	61	0	3
13	3	62	2	1
13	3	63	0	1
13	3	64	0	3
13	4	2	2	1
13	4	3	2	1
13	4	4	3	1
13	4	7	2	1
13	4	8	2	1
13	4	9	2	1
13	4	10	1	2
13	4	11	2	1
13	4	12	2	1
13	4	13	2	1
13	4	14	2	1
13	4	17	2	1
13	4	20	2	1
13	4	24	3	1
13	4	32	2	1
13	4	34	2	0
13	4	35	2	0
13	4	36	2	1
13	4	37	2	0
13	4	42	2	1
13	4	43	2	1
13	4	45	3	1
13	4	46	2	1
13	4	47	2	1
13	4	49	3	0
13	4	50	2	1
13	4	51	3	1
13	4	52	2	1
13	4	54	3	1
13	4	55	3	2
13	4	56	1	0
13	4	57	3	1
13	4	58	2	1
13	4	60	3	2
13	4	61	2	1
13	4	62	3	2
13	4	63	1	1
13	4	64	2	0
13	5	2	2	0
13	5	3	2	1
13	5	4	4	0
13	5	5	3	1
13	5	7	3	0
13	5	8	3	1
13	5	9	4	0
13	5	10	3	1
13	5	11	3	0
13	5	12	2	1
13	5	13	2	0
13	5	14	2	0
13	5	17	4	0
13	5	20	3	1
13	5	24	2	0
13	5	32	3	0
13	5	34	4	0
13	5	35	3	0
13	5	36	2	1
13	5	37	4	0
13	5	42	2	1
13	5	43	2	1
13	5	45	4	1
13	5	46	2	0
13	5	47	5	0
13	5	49	2	0
13	5	50	3	1
13	5	51	3	1
13	5	52	4	2
13	5	54	2	9
13	5	55	3	0
13	5	56	1	0
13	5	57	4	1
13	5	58	3	0
13	5	60	53	0
13	5	61	3	0
13	5	62	4	0
13	5	63	2	0
13	5	64	3	0
13	6	2	1	3
13	6	3	0	3
13	6	4	0	2
13	6	5	1	3
13	6	7	1	4
13	6	8	1	4
13	6	9	0	3
13	6	10	0	3
13	6	11	1	4
13	6	12	0	3
13	6	13	0	3
13	6	14	0	3
13	6	17	0	5
13	6	20	1	4
13	6	24	0	4
13	6	32	0	3
13	6	34	0	5
13	6	35	1	3
13	6	36	1	2
13	6	37	1	4
13	6	42	0	3
13	6	43	1	4
13	6	45	1	5
13	6	46	0	2
13	6	47	3	1
13	6	49	0	5
13	6	50	1	3
13	6	51	1	2
13	6	52	0	3
13	6	54	0	3
13	6	55	0	4
13	6	56	0	1
13	6	57	1	3
13	6	58	0	4
13	6	60	3	5
13	6	61	0	2
13	6	62	1	4
13	6	63	1	4
13	6	64	0	4
13	7	2	1	1
13	7	3	2	1
13	7	4	2	1
13	7	5	3	1
13	7	7	2	1
13	7	8	2	1
13	7	9	1	1
13	7	10	2	2
13	7	11	1	0
13	7	12	1	1
13	7	13	2	1
13	7	14	1	1
13	7	17	1	2
13	7	20	1	1
13	7	24	1	1
13	7	32	1	0
13	7	34	3	1
13	7	35	2	1
13	7	36	1	2
13	7	37	2	1
13	7	42	2	1
13	7	43	1	1
13	7	45	2	1
13	7	46	2	1
13	7	47	1	1
13	7	49	0	0
13	7	50	2	1
13	7	51	2	0
13	7	52	3	1
13	7	54	1	3
13	7	55	1	1
13	7	56	1	0
13	7	57	2	1
13	7	58	1	2
13	7	60	3	3
13	7	61	2	1
13	7	62	2	1
13	7	63	2	2
13	7	64	2	1
13	8	2	1	3
13	8	3	1	2
13	8	4	1	1
13	8	5	1	3
13	8	7	1	2
13	8	8	2	3
13	8	9	0	5
13	8	10	1	2
13	8	11	1	3
13	8	12	1	2
13	8	13	1	2
13	8	14	0	2
13	8	17	0	3
13	8	20	1	3
13	8	24	0	3
13	8	32	1	2
13	8	34	1	3
13	8	35	1	1
13	8	36	1	2
13	8	37	0	2
13	8	42	0	1
13	8	43	0	1
13	8	45	2	2
13	8	46	0	2
13	8	47	1	3
13	8	49	0	3
13	8	50	1	2
13	8	51	1	2
13	8	52	2	3
13	8	54	1	3
13	8	55	1	2
13	8	56	0	1
13	8	57	2	1
13	8	58	1	2
13	8	60	2	5
13	8	61	0	2
13	8	62	1	1
13	8	63	1	2
13	8	64	1	1
13	9	2	1	2
13	9	3	2	2
13	9	4	2	2
13	9	5	1	3
13	9	7	1	0
13	9	8	3	2
13	9	9	1	2
13	9	10	1	3
13	9	11	1	2
13	9	12	1	2
13	9	13	2	2
13	9	14	1	1
13	9	17	2	2
13	9	20	2	1
13	9	24	1	2
13	9	32	1	2
13	9	34	2	1
13	9	35	2	1
13	9	36	1	2
13	9	37	1	3
13	9	42	2	1
13	9	43	1	2
13	9	45	1	3
13	9	46	1	2
13	9	47	1	2
13	9	49	1	1
13	9	50	1	2
13	9	51	2	1
13	9	52	2	2
13	9	54	2	1
13	9	55	2	2
13	9	56	1	0
13	9	57	2	2
13	9	58	1	3
13	9	60	2	6
13	9	61	1	1
13	9	62	2	2
13	9	63	1	1
13	9	64	1	1
14	1	2	0	1
14	1	3	1	2
14	1	4	1	2
14	1	5	1	3
14	1	7	2	1
14	1	8	1	2
14	1	9	1	2
14	1	10	1	2
14	1	11	1	2
14	1	12	1	2
14	1	13	1	1
14	1	14	0	2
14	1	17	1	1
14	1	20	2	1
14	1	24	2	1
14	1	32	0	1
14	1	34	0	2
14	1	35	1	2
14	1	36	1	2
14	1	37	0	2
14	1	42	1	2
14	1	43	1	2
14	1	45	2	1
14	1	46	0	2
14	1	47	1	2
14	1	49	0	2
14	1	50	1	2
14	1	51	1	0
14	1	52	0	2
14	1	54	1	2
14	1	55	1	2
14	1	56	1	0
14	1	57	2	1
14	1	58	1	2
14	1	60	1	3
14	1	62	1	1
14	1	63	0	0
14	1	64	0	2
14	2	2	1	2
14	2	3	0	2
14	2	5	1	2
14	2	7	1	2
14	2	8	1	2
14	2	9	1	3
14	2	10	1	2
14	2	11	1	3
14	2	12	2	1
14	2	13	1	2
14	2	14	0	2
14	2	24	0	2
14	2	32	0	2
14	2	34	0	2
14	2	35	1	2
14	2	36	1	2
14	2	37	0	3
14	2	42	0	2
14	2	43	1	1
14	2	45	1	3
14	2	46	1	2
14	2	47	0	2
14	2	49	0	3
14	2	50	1	2
14	2	51	1	2
14	2	52	1	2
14	2	54	1	3
14	2	55	0	2
14	2	56	1	0
14	2	57	2	1
14	2	58	0	2
14	2	60	1	5
14	2	62	1	1
14	2	63	0	2
14	2	64	1	3
14	3	2	2	1
14	3	3	1	1
14	3	5	1	0
14	3	7	2	1
14	3	8	2	1
14	3	9	2	1
14	3	10	2	1
14	3	11	2	1
14	3	12	2	1
14	3	13	2	1
14	3	14	1	1
14	3	24	2	1
14	3	32	1	0
14	3	34	2	1
14	3	35	1	1
14	3	36	1	2
14	3	37	1	2
14	3	42	1	0
14	3	43	2	1
14	3	45	2	2
14	3	46	1	1
14	3	47	1	2
14	3	49	0	0
14	3	50	2	1
14	3	51	1	1
14	3	52	2	2
14	3	54	2	1
14	3	55	2	1
14	3	56	1	0
14	3	57	2	1
14	3	58	2	1
14	3	60	1	3
14	3	62	1	1
14	3	63	1	1
14	3	64	1	2
14	4	2	3	0
14	4	3	4	1
14	4	5	2	0
14	4	7	4	1
14	4	8	3	0
14	4	9	4	0
14	4	10	4	1
14	4	11	4	1
14	4	12	3	0
14	4	13	3	1
14	4	14	2	0
14	4	24	4	1
14	4	32	3	0
14	4	34	3	0
14	4	35	3	0
14	4	36	2	1
14	4	37	3	0
14	4	42	3	1
14	4	43	3	1
14	4	45	4	2
14	4	46	2	0
14	4	47	4	2
14	4	49	2	0
14	4	50	2	1
14	4	51	4	1
14	4	52	4	2
14	4	54	3	1
14	4	55	3	1
14	4	56	1	0
14	4	57	4	1
14	4	58	4	1
14	4	60	4	3
14	4	62	4	0
14	4	63	4	2
14	4	64	3	1
14	5	2	2	1
14	5	3	2	2
14	5	4	1	3
14	5	5	1	3
14	5	7	1	2
14	5	8	1	3
14	5	9	1	2
14	5	10	1	3
14	5	11	1	3
14	5	12	2	1
14	5	13	1	2
14	5	14	1	1
14	5	17	1	2
14	5	20	2	1
14	5	24	1	3
14	5	32	1	2
14	5	34	2	1
14	5	35	2	2
14	5	36	1	2
14	5	37	2	1
14	5	42	2	1
14	5	43	2	1
14	5	45	2	2
14	5	46	1	1
14	5	47	1	3
14	5	49	1	1
14	5	50	2	1
14	5	51	1	1
14	5	52	2	2
14	5	54	1	2
14	5	55	1	2
14	5	56	1	0
14	5	57	1	2
14	5	58	1	3
14	5	60	3	5
14	5	62	1	1
14	5	63	2	3
14	5	64	2	2
14	6	2	1	3
14	6	3	2	2
14	6	5	1	2
14	6	7	2	2
14	6	8	1	3
14	6	9	2	2
14	6	10	1	2
14	6	11	2	4
14	6	12	1	2
14	6	13	0	2
14	6	14	1	2
14	6	24	1	3
14	6	32	1	3
14	6	34	0	2
14	6	35	1	2
14	6	36	1	2
14	6	37	2	3
14	6	42	1	2
14	6	43	1	2
14	6	45	1	4
14	6	46	1	2
14	6	47	1	3
14	6	49	0	2
14	6	50	1	2
14	6	51	2	3
14	6	52	1	3
14	6	54	0	2
14	6	55	1	0
14	6	56	1	0
14	6	57	1	2
14	6	58	1	3
14	6	60	4	5
14	6	62	1	1
14	6	63	1	2
14	6	64	0	2
14	7	2	3	1
14	7	3	3	1
14	7	4	2	0
14	7	5	3	1
14	7	7	3	1
14	7	8	3	1
14	7	9	3	0
14	7	10	3	1
14	7	11	3	2
14	7	12	2	1
14	7	13	2	1
14	7	14	2	1
14	7	17	2	0
14	7	20	2	1
14	7	24	2	0
14	7	32	2	0
14	7	34	4	1
14	7	35	2	1
14	7	36	2	1
14	7	37	2	1
14	7	42	0	1
14	7	43	2	1
14	7	45	3	1
14	7	46	2	1
14	7	47	2	0
14	7	49	2	0
14	7	50	2	1
14	7	51	2	0
14	7	52	3	2
14	7	54	3	1
14	7	55	2	1
14	7	56	1	0
14	7	57	3	1
14	7	58	2	1
14	7	60	4	1
14	7	62	1	1
14	7	63	3	1
14	7	64	3	1
14	8	2	1	1
14	8	3	2	0
14	8	4	2	0
14	8	5	3	1
14	8	7	2	1
14	8	8	2	1
14	8	9	2	1
14	8	10	1	1
14	8	11	2	1
14	8	12	2	0
14	8	13	2	1
14	8	14	2	0
14	8	17	1	0
14	8	20	2	1
14	8	24	1	1
14	8	32	2	1
14	8	34	2	0
14	8	35	2	1
14	8	36	2	1
14	8	37	2	1
14	8	42	2	1
14	8	43	2	1
14	8	45	3	2
14	8	46	2	1
14	8	47	1	2
14	8	49	2	0
14	8	50	2	1
14	8	51	2	0
14	8	52	4	1
14	8	54	2	0
14	8	55	2	1
14	8	56	1	0
14	8	57	2	1
14	8	58	2	1
14	8	60	5	1
14	8	62	1	1
14	8	63	3	0
14	8	64	1	0
14	9	2	2	1
14	9	3	0	1
14	9	4	2	2
14	9	5	3	1
14	9	7	2	1
14	9	8	1	2
14	9	9	2	1
14	9	10	2	1
14	9	11	2	3
14	9	12	2	1
14	9	13	2	2
14	9	14	2	3
14	9	17	2	3
14	9	20	1	2
14	9	24	3	2
14	9	32	2	1
14	9	34	2	2
14	9	35	2	1
14	9	36	1	2
14	9	37	3	1
14	9	42	2	1
14	9	43	2	1
14	9	45	2	1
14	9	46	2	1
14	9	47	2	1
14	9	49	2	2
14	9	50	2	1
14	9	51	2	1
14	9	52	2	2
14	9	54	1	2
14	9	55	2	1
14	9	56	1	0
14	9	57	3	1
14	9	58	2	1
14	9	60	2	5
14	9	62	2	0
14	9	63	1	1
14	9	64	1	1
15	1	2	1	5
15	1	3	1	5
15	1	4	1	3
15	1	5	0	4
15	1	7	0	4
15	1	8	0	6
15	1	9	0	5
15	1	10	1	5
15	1	11	1	2
15	1	12	0	4
15	1	13	0	4
15	1	14	0	5
15	1	17	0	5
15	1	20	1	1
15	1	24	0	4
15	1	32	0	3
15	1	34	0	6
15	1	35	0	4
15	1	36	1	2
15	1	37	0	6
15	1	42	0	6
15	1	43	0	5
15	1	45	0	5
15	1	46	0	3
15	1	47	1	5
15	1	49	0	5
15	1	50	1	3
15	1	51	1	6
15	1	52	0	4
15	1	54	1	4
15	1	55	1	5
15	1	56	0	1
15	1	57	1	3
15	1	58	0	5
15	1	60	2	5
15	1	61	1	3
15	1	62	0	4
15	1	63	1	4
15	1	64	0	5
15	2	2	1	2
15	2	3	2	3
15	2	4	2	2
15	2	5	0	1
15	2	7	1	2
15	2	8	1	3
15	2	9	1	4
15	2	10	1	2
15	2	11	2	3
15	2	12	1	2
15	2	13	0	2
15	2	14	1	1
15	2	17	1	3
15	2	20	2	1
15	2	24	1	3
15	2	32	1	3
15	2	34	2	1
15	2	35	1	2
15	2	36	1	2
15	2	37	0	2
15	2	42	1	3
15	2	43	1	3
15	2	45	1	3
15	2	46	1	2
15	2	47	0	2
15	2	49	1	2
15	2	50	1	2
15	2	51	1	3
15	2	52	2	2
15	2	54	1	2
15	2	55	1	3
15	2	56	1	0
15	2	57	1	3
15	2	58	1	2
15	2	60	3	2
15	2	61	2	2
15	2	62	0	2
15	2	63	1	2
15	2	64	2	3
15	3	2	2	2
15	3	3	2	2
15	3	4	2	1
15	3	5	2	1
15	3	7	2	1
15	3	8	2	2
15	3	9	2	1
15	3	10	1	1
15	3	11	1	1
15	3	12	1	2
15	3	13	2	2
15	3	14	2	2
15	3	17	1	2
15	3	20	1	1
15	3	24	2	2
15	3	32	2	1
15	3	34	2	2
15	3	35	2	1
15	3	36	2	1
15	3	37	0	2
15	3	42	1	0
15	3	43	2	1
15	3	45	1	1
15	3	46	2	1
15	3	47	2	1
15	3	49	1	1
15	3	50	2	1
15	3	51	1	1
15	3	52	2	1
15	3	54	2	1
15	3	55	2	1
15	3	56	1	0
15	3	57	3	1
15	3	58	2	1
15	3	60	2	3
15	3	61	1	2
15	3	62	2	1
15	3	63	3	2
15	3	64	1	1
15	4	2	3	1
15	4	3	3	1
15	4	4	3	1
15	4	5	1	0
15	4	7	3	1
15	4	8	3	1
15	4	9	3	1
15	4	10	3	1
15	4	11	3	1
15	4	12	3	1
15	4	13	2	1
15	4	14	1	0
15	4	17	1	1
15	4	20	2	1
15	4	24	2	0
15	4	32	2	1
15	4	34	3	0
15	4	35	2	0
15	4	36	2	1
15	4	37	1	2
15	4	42	2	0
15	4	43	2	1
15	4	45	3	1
15	4	46	2	0
15	4	47	3	1
15	4	49	3	0
15	4	50	2	1
15	4	51	3	1
15	4	52	3	2
15	4	54	2	0
15	4	55	2	0
15	4	56	1	0
15	4	57	3	1
15	4	58	2	1
15	4	60	5	1
15	4	61	1	3
15	4	62	3	1
15	4	63	2	0
15	4	64	3	0
15	5	2	2	1
15	5	4	2	1
15	5	5	0	2
15	5	7	2	2
15	5	8	2	3
15	5	9	2	3
15	5	10	1	3
15	5	11	2	2
15	5	12	2	0
15	5	13	1	2
15	5	14	1	2
15	5	17	0	3
15	5	20	1	2
15	5	24	1	3
15	5	32	0	2
15	5	34	2	1
15	5	35	1	2
15	5	36	1	2
15	5	42	1	2
15	5	43	1	2
15	5	45	2	3
15	5	46	2	3
15	5	47	2	2
15	5	49	0	2
15	5	50	1	2
15	5	51	1	2
15	5	52	1	3
15	5	55	1	1
15	5	56	1	0
15	5	57	1	3
15	5	58	1	2
15	5	61	1	2
15	5	62	3	1
15	5	63	1	3
15	5	64	2	1
15	6	2	2	2
15	6	3	1	1
15	6	4	1	2
15	6	5	1	0
15	6	7	2	2
15	6	8	1	2
15	6	9	2	1
15	6	10	1	2
15	6	11	1	2
15	6	12	2	2
15	6	13	2	1
15	6	14	1	2
15	6	17	1	2
15	6	20	1	2
15	6	24	1	2
15	6	32	2	1
15	6	34	0	2
15	6	35	1	1
15	6	36	2	1
15	6	37	1	2
15	6	42	1	0
15	6	43	1	1
15	6	45	2	1
15	6	46	1	2
15	6	47	2	1
15	6	49	0	2
15	6	50	1	2
15	6	51	1	1
15	6	52	1	2
15	6	54	0	1
15	6	55	2	1
15	6	56	1	0
15	6	57	3	1
15	6	58	1	2
15	6	60	2	3
15	6	61	2	1
15	6	62	1	1
15	6	63	0	2
15	6	64	1	1
15	7	2	1	3
15	7	3	1	3
15	7	4	1	3
15	7	5	0	2
15	7	7	1	2
15	7	8	2	3
15	7	9	1	4
15	7	10	1	2
15	7	11	1	3
15	7	12	1	2
15	7	13	1	3
15	7	14	0	3
15	7	17	1	4
15	7	20	1	2
15	7	24	1	3
15	7	32	0	2
15	7	34	1	4
15	7	35	1	1
15	7	36	1	2
15	7	37	0	2
15	7	42	0	1
15	7	43	1	1
15	7	45	2	4
15	7	46	0	2
15	7	47	0	2
15	7	49	0	3
15	7	50	1	2
15	7	51	1	2
15	7	52	1	3
15	7	54	1	2
15	7	55	1	2
15	7	56	1	0
15	7	57	1	1
15	7	58	1	2
15	7	60	2	6
15	7	61	1	2
15	7	62	2	1
15	7	63	0	3
15	7	64	1	3
15	8	2	1	2
15	8	3	2	1
15	8	4	2	1
15	8	5	1	0
15	8	7	2	1
15	8	8	2	0
15	8	9	2	1
15	8	10	2	1
15	8	11	2	1
15	8	12	1	3
15	8	13	2	1
15	8	14	1	1
15	8	17	1	2
15	8	20	2	1
15	8	24	1	1
15	8	32	1	0
15	8	34	3	1
15	8	35	2	1
15	8	36	2	1
15	8	37	2	0
15	8	42	0	1
15	8	43	2	1
15	8	45	3	2
15	8	46	2	0
15	8	47	2	1
15	8	49	0	0
15	8	50	2	1
15	8	51	2	1
15	8	52	2	0
15	8	54	3	1
15	8	55	3	0
15	8	56	1	0
15	8	57	3	1
15	8	58	2	1
15	8	60	2	1
15	8	61	0	2
15	8	62	1	2
15	8	63	0	1
15	8	64	1	0
15	9	2	1	3
15	9	3	1	2
15	9	4	1	2
15	9	5	1	0
15	9	7	2	1
15	9	8	1	1
15	9	9	2	1
15	9	10	1	2
15	9	11	1	1
15	9	12	1	2
15	9	13	1	1
15	9	14	1	2
15	9	17	2	1
15	9	20	2	1
15	9	24	2	1
15	9	32	1	2
15	9	34	3	2
15	9	35	1	1
15	9	36	1	2
15	9	37	1	2
15	9	42	1	3
15	9	43	2	1
15	9	45	1	2
15	9	46	2	1
15	9	47	0	3
15	9	49	2	1
15	9	50	2	1
15	9	51	2	1
15	9	52	1	1
15	9	54	2	1
15	9	55	1	2
15	9	56	1	0
15	9	57	2	2
15	9	58	2	1
15	9	60	4	3
15	9	61	2	1
15	9	62	1	2
15	9	63	1	2
15	9	64	1	1
16	1	2	1	2
16	1	3	1	1
16	1	4	2	1
16	1	5	0	1
16	1	7	2	1
16	1	8	2	1
16	1	9	1	1
16	1	10	2	2
16	1	11	0	2
16	1	12	1	2
16	1	13	1	1
16	1	14	1	1
16	1	17	2	1
16	1	20	1	2
16	1	24	1	1
16	1	32	0	1
16	1	34	2	0
16	1	35	1	1
16	1	36	1	2
16	1	37	0	2
16	1	42	1	2
16	1	43	1	1
16	1	45	1	2
16	1	46	0	2
16	1	47	0	2
16	1	49	2	1
16	1	50	1	2
16	1	51	1	2
16	1	52	2	1
16	1	54	2	1
16	1	55	1	1
16	1	56	2	1
16	1	57	1	2
16	1	58	1	1
16	1	61	3	4
16	1	62	1	2
16	1	63	1	0
16	2	2	2	1
16	2	3	1	2
16	2	4	1	1
16	2	5	1	2
16	2	7	2	1
16	2	8	1	2
16	2	9	2	1
16	2	10	2	3
16	2	11	2	2
16	2	12	2	0
16	2	13	2	1
16	2	14	0	1
16	2	17	2	1
16	2	20	2	1
16	2	24	2	1
16	2	32	1	0
16	2	34	1	1
16	2	35	1	1
16	2	36	2	2
16	2	37	0	2
16	2	42	2	1
16	2	43	1	2
16	2	45	3	1
16	2	46	0	1
16	2	47	2	1
16	2	49	1	1
16	2	50	1	2
16	2	51	1	1
16	2	52	1	1
16	2	54	1	2
16	2	55	1	2
16	2	56	1	3
16	2	57	2	1
16	2	58	1	2
16	2	61	3	2
16	2	62	1	2
16	2	63	2	2
16	3	2	2	1
16	3	3	1	1
16	3	4	2	2
16	3	5	2	1
16	3	7	1	2
16	3	8	2	2
16	3	9	2	2
16	3	10	1	3
16	3	11	2	1
16	3	12	2	1
16	3	13	2	3
16	3	14	2	1
16	3	17	1	2
16	3	20	2	1
16	3	24	1	1
16	3	32	2	1
16	3	34	2	3
16	3	35	2	2
16	3	36	1	3
16	3	37	1	2
16	3	42	0	2
16	3	43	1	2
16	3	45	2	2
16	3	46	0	1
16	3	47	2	2
16	3	49	1	1
16	3	50	2	1
16	3	51	3	2
16	3	52	1	2
16	3	54	2	0
16	3	55	2	1
16	3	56	2	3
16	3	57	2	1
16	3	58	2	1
16	3	61	4	0
16	3	62	1	2
16	3	63	0	2
16	4	2	2	1
16	4	3	1	2
16	4	4	1	0
16	4	5	2	0
16	4	7	2	2
16	4	8	2	1
16	4	9	2	1
16	4	10	1	2
16	4	11	1	2
16	4	12	2	0
16	4	13	2	1
16	4	14	0	2
16	4	17	1	2
16	4	20	2	1
16	4	24	2	2
16	4	32	2	1
16	4	34	2	2
16	4	35	2	1
16	4	36	1	2
16	4	37	2	1
16	4	42	0	1
16	4	43	1	1
16	4	45	1	2
16	4	46	2	1
16	4	47	1	2
16	4	49	2	0
16	4	50	1	2
16	4	51	2	1
16	4	52	2	2
16	4	54	1	0
16	4	55	2	2
16	4	56	2	2
16	4	57	2	1
16	4	58	2	1
16	4	61	1	2
16	4	62	1	2
16	4	63	1	1
16	5	2	3	1
16	5	3	2	0
16	5	4	2	1
16	5	5	3	1
16	5	7	3	1
16	5	8	3	1
16	5	9	3	1
16	5	10	2	0
16	5	11	3	1
16	5	12	3	1
16	5	13	2	0
16	5	14	3	0
16	5	17	3	0
16	5	20	2	1
16	5	24	3	0
16	5	32	2	0
16	5	34	3	1
16	5	35	3	1
16	5	36	2	1
16	5	37	3	2
16	5	42	3	1
16	5	43	2	0
16	5	45	3	1
16	5	46	2	0
16	5	47	4	0
16	5	49	3	1
16	5	50	2	1
16	5	51	3	1
16	5	52	3	0
16	5	54	2	0
16	5	55	2	1
16	5	56	4	1
16	5	57	4	1
16	5	58	3	1
16	5	61	3	1
16	5	62	3	0
16	5	63	2	1
16	6	2	1	2
16	6	3	1	1
16	6	4	2	1
16	6	5	3	1
16	6	7	1	0
16	6	8	1	3
16	6	9	2	1
16	6	10	1	2
16	6	11	1	3
16	6	12	2	1
16	6	13	1	2
16	6	14	1	2
16	6	17	0	2
16	6	20	1	2
16	6	24	2	0
16	6	32	1	2
16	6	34	2	1
16	6	35	2	1
16	6	36	1	2
16	6	37	1	2
16	6	42	2	1
16	6	43	1	2
16	6	45	1	2
16	6	46	1	1
16	6	47	1	3
16	6	49	1	2
16	6	50	1	2
16	6	51	1	1
16	6	52	1	3
16	6	54	0	3
16	6	55	2	0
16	6	56	1	3
16	6	57	1	1
16	6	58	1	2
16	6	61	1	0
16	6	62	1	3
16	6	63	1	2
16	7	2	2	0
16	7	3	3	0
16	7	4	3	0
16	7	5	3	1
16	7	7	4	0
16	7	8	3	1
16	7	9	4	0
16	7	10	3	1
16	7	11	3	1
16	7	12	3	0
16	7	13	2	0
16	7	14	3	0
16	7	17	3	1
16	7	20	1	1
16	7	24	3	2
16	7	32	2	0
16	7	34	4	0
16	7	35	3	1
16	7	36	2	1
16	7	37	3	1
16	7	42	2	0
16	7	43	2	0
16	7	45	2	2
16	7	46	2	0
16	7	47	3	1
16	7	49	3	0
16	7	50	2	1
16	7	51	1	0
16	7	52	4	0
16	7	54	2	0
16	7	55	2	1
16	7	56	2	1
16	7	57	3	1
16	7	58	3	1
16	7	61	3	2
16	7	62	1	1
16	7	63	4	1
16	8	2	2	2
16	8	3	2	2
16	8	4	1	2
16	8	5	2	1
16	8	7	1	1
16	8	8	3	2
16	8	9	2	2
16	8	10	2	1
16	8	11	2	1
16	8	12	2	1
16	8	13	2	2
16	8	14	3	1
16	8	17	3	1
16	8	20	1	1
16	8	24	1	2
16	8	32	2	1
16	8	34	2	1
16	8	35	2	1
16	8	36	2	1
16	8	37	2	1
16	8	42	2	1
16	8	43	2	1
16	8	45	1	2
16	8	46	2	0
16	8	47	1	1
16	8	49	0	0
16	8	50	2	1
16	8	51	2	1
16	8	52	4	2
16	8	54	2	1
16	8	55	2	1
16	8	56	2	1
16	8	57	2	1
16	8	58	2	1
16	8	61	1	2
16	8	62	1	2
16	8	63	2	1
16	9	2	1	3
16	9	3	1	2
16	9	4	1	3
16	9	5	1	2
16	9	7	2	2
16	9	8	3	2
16	9	9	1	3
16	9	10	1	3
16	9	11	3	3
16	9	12	2	3
16	9	13	1	3
16	9	14	1	2
16	9	17	2	3
16	9	24	1	3
16	9	32	1	3
16	9	34	2	2
16	9	35	1	3
16	9	36	3	1
16	9	37	1	4
16	9	42	1	3
16	9	43	1	2
16	9	45	1	2
16	9	46	1	0
16	9	47	1	4
16	9	49	0	4
16	9	50	1	2
16	9	51	2	1
16	9	52	3	2
16	9	54	1	3
16	9	55	1	3
16	9	56	1	2
16	9	57	1	2
16	9	58	1	3
16	9	61	1	2
16	9	62	3	1
16	9	63	1	3
17	1	2	1	2
17	1	3	1	3
17	1	5	1	3
17	1	7	1	3
17	1	8	1	3
17	1	9	1	4
17	1	10	1	3
17	1	12	0	3
17	1	13	0	2
17	1	14	0	3
17	1	24	1	4
17	1	34	0	2
17	1	35	0	2
17	1	36	2	1
17	1	37	0	3
17	1	42	0	3
17	1	43	1	3
17	1	45	2	4
17	1	46	1	2
17	1	49	0	3
17	1	50	1	2
17	1	51	2	1
17	1	52	1	3
17	1	55	1	2
17	1	57	1	3
17	1	58	0	3
17	1	61	1	2
17	1	62	4	1
17	1	63	0	3
17	2	2	1	2
17	2	3	2	2
17	2	4	1	1
17	2	5	2	1
17	2	7	1	3
17	2	8	1	2
17	2	9	0	2
17	2	10	1	2
17	2	11	0	1
17	2	12	1	1
17	2	13	2	2
17	2	14	0	2
17	2	17	1	2
17	2	20	1	3
17	2	24	2	2
17	2	32	2	1
17	2	34	2	0
17	2	35	1	1
17	2	36	1	2
17	2	37	1	2
17	2	42	1	2
17	2	43	1	2
17	2	45	2	2
17	2	46	1	0
17	2	47	1	3
17	2	49	1	1
17	2	50	1	2
17	2	51	1	2
17	2	52	1	2
17	2	54	2	3
17	2	55	1	2
17	2	56	3	2
17	2	57	1	2
17	2	58	1	3
17	2	61	1	3
17	2	62	2	0
17	2	63	1	2
17	3	2	1	2
17	3	3	1	2
17	3	4	1	2
17	3	5	1	2
17	3	7	1	2
17	3	8	2	3
17	3	9	1	2
17	3	10	1	2
17	3	11	2	2
17	3	12	1	2
17	3	13	2	2
17	3	14	2	3
17	3	17	2	4
17	3	20	1	2
17	3	24	2	4
17	3	32	1	2
17	3	34	2	2
17	3	35	2	2
17	3	36	1	2
17	3	37	1	2
